"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"쌍용 G4 렉스턴 G4 REXTON (D) 2.2 유라시아 에디션",0760,128하2546,스페이스블랙,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902000628.JPG,137775,1300,"G4 REXTON (D) 2.2 유라시아 에디션",137775,2019,"롯데 경매장",KPBGH2AE1KP051270,"A / F"
"현대 GV70 GV70 (G)2.5T 21&#8243;/SDS2 5인 4WD AT",0723,179하1583,"마우나 레드",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250613004928.JPG,6166,5100,"GV70 (G)2.5T 21""/SDS2 5인 4WD AT",6166,2025,"롯데 경매장",KMTMA81BDSU201388,"A / C"
"삼성 QM6 NEW QM6 (G) 2.0 2WD LE",0724,160호3224,"하이랜드 실버",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903001528.JPG,91213,1210,"NEW QM6 (G) 2.0 2WD LE",91213,2021,"롯데 경매장",KNME5C2B4MP080701,"A / C"
"쌍용 티볼리 2022 TIVOLI (G) 1.5 V3",0725,148호8155,그랜드화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903001228.JPG,90377,970,"2022 TIVOLI (G) 1.5 V3",90377,2022,"롯데 경매장",KPBXH3AT1NP369478,"A / C"
"현대 올 뉴 투싼 THE ALL NEW TUCSON (G) 1.6 T 모던 2WD",0726,148호8222,"크리미 화이트 펄",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250827002828.JPG,44628,2000,"THE ALL NEW TUCSON (G) 1.6 T 모던 2WD",44628,2021,"롯데 경매장",KMHJB81BGMU075999,"A / C"
"기아 K9 THE NEW K9 (G) 3.8 플래티넘 베스트셀렉션Ⅰ",0727,136러3288,스노우화이트펄,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250609022728.JPG,29078,4270,"THE NEW K9 (G) 3.8 플래티넘 베스트셀렉션Ⅰ",29078,2023,"롯데 경매장",KNAS2418DPS045016,"A / C"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0728,193하6178,비크블랙,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903004128.JPG,60392,3500,"THE ALL NEW GENESIS G80 (G) 2.5T",60392,2022,"롯데 경매장",KMTGB41CDNU110768,"F / F"
"현대 싼타페 TM THE NEW SANTAFE (D) 2.2 익스클루시브 5인승 4WD",0729,172허4065,"마그네틱 그레이 메탈릭",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250822003828.JPG,46492,2840,"THE NEW SANTAFE (D) 2.2 익스클루시브 5인승 4WD",46492,2022,"롯데 경매장",KMHS281HHNU450298,"F / F"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 3.5T",0730,153하7214,비크블랙,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903001328.JPG,118714,2800,"THE ALL NEW GENESIS G80 (G) 3.5T",118714,2021,"롯데 경매장",KMTGC41DDMU040086,"A / B"
"현대 스타리아 STARIA (D) 2.2 카고 5인승 모던",0731,822도4411,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250905000428.JPG,58926,1910,"STARIA (D) 2.2 카고 5인승 모던",58926,2022,"롯데 경매장",KMFYCX71BNU055006,"F / F"
"기아 쏘렌토 MQ4 SORENTO MQ4 (D) 2.2 트렌디 5인승",0732,160허3876,플라티늄그라파이트,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903012628.JPG,82029,2440,"SORENTO MQ4 (D) 2.2 트렌디 5인승",82029,2022,"롯데 경매장",KNARF81BGNA122529,"A / F"
"현대 그랜저 GN7 GRANDEUR GN7 (G)3.5 프리미엄 2WD AT",0733,222호8816,바이오필릭블루펄,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202507/KS20250707002528.JPG,5851,3070,"GRANDEUR GN7 (G)3.5 프리미엄 2WD AT",5851,2025,"롯데 경매장",KMHN141EBSA091162,"A / C"
"현대 쏘나타 DN8 SONATA DN8 (G) 2.0 프리미엄",0734,64허0833,미드나잇블랙,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903003528.JPG,70611,1320,"SONATA DN8 (G) 2.0 프리미엄",70611,2020,"롯데 경매장",KMHL141EBLA036723,"A / D"
"대우 트랙스 TRAX (G) 1.4 TURBO LT(2WD)",0735,148하9144,"스노우화이트펄 (옵션추가)",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903001628.JPG,116684,590,"TRAX (G) 1.4 TURBO LT(2WD)",116684,2021,"롯데 경매장",KLABA76MDMB373486,"A / C"
"현대 코나 KONA (H) 1.6 2WD MODERN SPECIAL",0736,104호3193,팬텀블랙,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903013228.JPG,89624,1480,"KONA (H) 1.6 2WD MODERN SPECIAL",89624,2020,"롯데 경매장",KMHK381EGLU034339,"A / D"
"기아 카니발 KA4 CARNIVAL KA4 (D) 2.2 시그니처 9인승",0737,165하3422,"스노우화이트펄 (옵션추가)",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819006028.JPG,100339,2410,"CARNIVAL KA4 (D) 2.2 시그니처 9인승",100339,2022,"롯데 경매장",KNANE81BBNS144467,"A / F"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0738,228더5678,"우유니 화이트",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250609029228.JPG,53584,4080,"THE ALL NEW GENESIS G80 (G) 2.5T",53584,2024,"롯데 경매장",KMTGB41CDRU212036,"A / B"
"현대 스타리아 STARIA (D) 2.2 카고 3인승 모던",0739,811누8019,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250905000628.JPG,99217,1810,"STARIA (D) 2.2 카고 3인승 모던",99217,2023,"롯데 경매장",KMFYDX71BPU082646,"A / C"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0740,234조6007,태즈먼블루,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202505/KS20250515029528.JPG,54867,4620,"THE ALL NEW GENESIS G80 (G) 2.5T",54867,2023,"롯데 경매장",KMTGB41CDPU186375,"A / D"
"현대 스타리아 STARIA (D) 2.2 카고 5인승 모던",0741,841머8250,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250905000328.JPG,100035,1630,"STARIA (D) 2.2 카고 5인승 모던",100035,2022,"롯데 경매장",KMFYCX71BNU064271,"F / F"
"현대 더 올 뉴 투싼 THE ALL NEW TUCSON (H) 1.6 T 모던 2WD",0742,160하8845,"아마존 그레이 메탈릭",가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903005028.JPG,161855,1550,"THE ALL NEW TUCSON (H) 1.6 T 모던 2WD",161855,2021,"롯데 경매장",KMHJB811BMU028614,"A / D"
"현대 그랜저 IG THE NEW GRANDEUR (H) 2.4 르블랑",0743,165호3811,"녹턴 그레이 메탈릭",가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903004228.JPG,190277,1520,"THE NEW GRANDEUR (H) 2.4 르블랑",190277,2022,"롯데 경매장",KMHF1413BNA133504,"A / D"
"현대 더 올 뉴 투싼 THE ALL NEW TUCSON (H) 1.6 T 모던 2WD",0744,193하1822,"크리미 화이트 펄",가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903003928.JPG,74695,2010,"THE ALL NEW TUCSON (H) 1.6 T 모던 2WD",74695,2022,"롯데 경매장",KMHJB811BNU056469,"A / F"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 3.5T",0745,175하6859,비크블랙,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903006528.JPG,15766,4700,"THE ALL NEW GENESIS G80 (G) 3.5T",15766,2023,"롯데 경매장",KMTGC41DDPU197865,"A / B"
"기아 스포티지 THE SUV SPORTAGE (D) 1.7 2WD 트렌디",0700,370라6911,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902002528.JPG,109177,850,"THE SUV SPORTAGE (D) 1.7 2WD 트렌디",109177,2018,"롯데 경매장",KNAPN815GJK457578,"A / D"
"정보없음 도요타 프리우스 하이브리드 TOYOTA PRIUS (H) 1.8",0701,132더4122,기타,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902001528.JPG,117873,1790,"TOYOTA PRIUS (H) 1.8",117873,2022,"롯데 경매장",JTDKAMFU5N3153650,"A / F"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",0702,87오5072,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902001928.JPG,62789,1430,"THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",62789,2019,"롯데 경매장",KMFWBX7KBKU095775,"A / F"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0703,126호2947,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902002628.JPG,93453,3260,"THE ALL NEW GENESIS G80 (G) 2.5T",93453,2022,"롯데 경매장",KMTGB41CDNU107497,"A / D"
"현대 아이오닉5 IONIQ 5 (E) 롱레인지 프레스티지 2WD",0704,62부4863,기타,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902001728.JPG,127520,2400,"IONIQ 5 (E) 롱레인지 프레스티지 2WD",127520,2022,"롯데 경매장",KMHKR81AFNU019275,"A / D"
"현대 현대 제네시스 G90 GENESIS G90 (G) 3.3T PREMIUM LUXURY",0705,52마8919,검정,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250901001928.JPG,118500,2380,"GENESIS G90 (G) 3.3T PREMIUM LUXURY",118500,2019,"롯데 경매장",KMHG241ADKU060190,"F / C"
"현대 쏘나타 DN8 하이브리드 SONATA DN8 (H) 2.0 모던",0706,181구8736,기타,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250901002528.JPG,47980,1760,"SONATA DN8 (H) 2.0 모던",47980,2022,"롯데 경매장",KMHL241JBNA038041,"A / C"
"현대 싼타페 MX SANTAFE MX (H)1.6 프레스티지 플러스 6인 2WD AT",0707,225머1778,기타,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250901002328.JPG,19659,3190,"SANTAFE MX (H)1.6 프레스티지 플러스 6인 2WD AT",19659,2025,"롯데 경매장",KMHP3811BSU078382,"F / C"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",0708,83서0197,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902002028.JPG,104647,1250,"THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",104647,2019,"롯데 경매장",KMFWBX7KBKU097418,"A / D"
"기아 올 뉴 모닝 ALL NEW MORNING (G) 1.0 디럭스",0709,14주3344,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250901002628.JPG,132835,230,"ALL NEW MORNING (G) 1.0 디럭스",132835,2013,"롯데 경매장",KNABX511BDT415875,"F / F"
"정보없음 벤츠 E 클래스 BENZ NEW E220 D 4M EXCLUSIVE KR3 (D) 2.0",0710,172호3728,"197-OBSIDIAN BLACK (BENZ)",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250904004628.JPG,132759,3440,"BENZ NEW E220 D 4M EXCLUSIVE KR3 (D) 2.0",132759,2022,"롯데 경매장",W1KZF0FB8NB072175,"A / C"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0711,226오6228,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250901002728.JPG,78679,3130,"THE ALL NEW GENESIS G80 (G) 2.5T",78679,2022,"롯데 경매장",KMTGB41CBNU153894,"A / C"
"현대 아이오닉6 IONIQ 6 (E) 롱레인지 프레스티지 2WD",0712,13호5103,"녹턴 그레이 메탈릭",전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250818003428.JPG,52737,2510,"IONIQ 6 (E) 롱레인지 프레스티지 2WD",52737,2023,"롯데 경매장",KMHM541AFPA001391,"F / C"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0713,296보1683,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902000428.JPG,49321,4240,"THE ALL NEW GENESIS G80 (G) 2.5T",49321,2023,"롯데 경매장",KMTGB41CBPU166473,"A / D"
"현대 쏘나타 DN8 SONATA DN8 (G) 2.0 프리미엄 플러스",0714,162하8977,"미드나잇 블랙 펄",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902011628.JPG,45067,1590,"SONATA DN8 (G) 2.0 프리미엄 플러스",45067,2022,"롯데 경매장",KMHL141EBNA158247,"B / F"
"기아 기아 EV6 EV6 (E) 롱레인지 어스 2WD",0715,17하2090,"스노우화이트펄 (옵션추가)",전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250818001028.JPG,104113,2290,"EV6 (E) 롱레인지 어스 2WD",104113,2023,"롯데 경매장",KNAC381AFPA103095,"B / C"
"현대 싼타페 TM THE NEW SANTAFE (D) 2.2 프리미엄 5인승 2WD",0716,160하9204,화이트크림(옵션추가),디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903001128.JPG,142941,1740,"THE NEW SANTAFE (D) 2.2 프리미엄 5인승 2WD",142941,2021,"롯데 경매장",KMHS281HGMU390908,"A / C"
"기아 레이 THE NEW RAY (G) 1.0 VAN 프레스티지",0717,192하1180,클리어화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903013028.JPG,63952,720,"THE NEW RAY (G) 1.0 VAN 프레스티지",63952,2022,"롯데 경매장",KNACF911BNT318601,"A / F"
"기아 카니발 KA4 CARNIVAL KA4 (G) 3.5 하이리무진 시그니처 4인승",0718,222허9900,오로라블랙펄,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250617007428.JPG,11769,4850,"CARNIVAL KA4 (G) 3.5 하이리무진 시그니처 4인승",11769,2023,"롯데 경매장",KNANE813BPS346139,"A / C"
"대우 스파크 THE NEW SPARK (G) 1.0 LT",0719,165호3048,건그레이,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902002028.JPG,124784,460,"THE NEW SPARK (G) 1.0 LT",124784,2022,"롯데 경매장",KLYDC487DNC009918,"A / D"
"현대 그랜저 IG THE NEW GRANDEUR (G) 2.5 프리미엄",0720,162하8463,"미드나잇 블랙 펄",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903000628.JPG,126586,1610,"THE NEW GRANDEUR (G) 2.5 프리미엄",126586,2021,"롯데 경매장",KMHF141DBMA438912,"A / D"
"현대 현대 제네시스 G70 THE NEW GENESIS G70 (G) 2.0 T",0721,316부5198,우유니화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250617017028.JPG,80655,3330,"THE NEW GENESIS G70 (G) 2.0 T",80655,2023,"롯데 경매장",KMTG141ADPU123399,"A / B"
"기아 봉고 3 BONGO (D) 1톤 파워게이트 수직형2단 킹캡 초장축 L",0722,82수7261,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250905000528.JPG,65139,1410,"BONGO (D) 1톤 파워게이트 수직형2단 킹캡 초장축 L",65139,2022,"롯데 경매장",KNFSXZ76BNK534990,"A / F"
"현대 올 뉴 아반떼 ALL NEW AVANTE (H) 1.6 MODERN",0677,153하5634,일렉트릭쉐도우,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903015728.JPG,151383,1160,"ALL NEW AVANTE (H) 1.6 MODERN",151383,2021,"롯데 경매장",KMHLM41JGMU008084,"B / F"
"기아 봉고 3 BONGO (D) 2.5 1톤 더블캡 장축 4WD GL라이트",0678,841도4433,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250903000228.JPG,92214,1310,"BONGO (D) 2.5 1톤 더블캡 장축 4WD GL라이트",92214,2022,"롯데 경매장",KNCSHY76LNK641193,"F / F"
"기아 올 뉴 프라이드 PRIDE (G) 1.6 4DOOR 럭셔리",0679,48두9671,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250821000828.JPG,198122,210,"PRIDE (G) 1.6 4DOOR 럭셔리",198122,2013,"롯데 경매장",KNADN413BDS179675,"B / F"
"기아 카니발 KA4 CARNIVAL KA4 (G) 3.5 시그니처 9인승",0680,175허8982,검정,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AU20250903000128.JPG,10312,3030,"CARNIVAL KA4 (G) 3.5 시그니처 9인승",10312,2023,"롯데 경매장",KNANE813BPS374621,"A / C"
"현대 그랜저 IG GRANDEUR IG (H) 2.4 EXCLUSIVE SP",0681,21머3551,검정,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250825003028.JPG,96224,1810,"GRANDEUR IG (H) 2.4 EXCLUSIVE SP",96224,2018,"롯데 경매장",KMHF2413BJA000533,"A / C"
"기아 모하비 THE NEW MOHAVE (D) 3.0 4WD 프레지던트 7인승",0682,28누8215,검정,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250903001228.JPG,227808,1050,"THE NEW MOHAVE (D) 3.0 4WD 프레지던트 7인승",227808,2017,"롯데 경매장",KNAKN814DHA164115,"A / D"
"현대 그랜저 IG GRANDEUR IG (L) 3.0 렌터카 MODERN",0683,62허0731,검정,LPG,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AU20250903000228.JPG,212949,750,"GRANDEUR IG (L) 3.0 렌터카 MODERN",212949,2019,"롯데 경매장",KMHF641NBKA273873,"A / F"
"기아 셀토스 SELTOS (D) 1.6 시그니처 2WD",0684,246러5229,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250806001828.JPG,103678,1510,"SELTOS (D) 1.6 시그니처 2WD",103678,2022,"롯데 경매장",KNAES815GNK305359,"A / C"
"기아 쏘렌토 MQ4 SORENTO MQ4 (D) 2.2 프레스티지 5인승 4WD",0685,312보5103,오로라블랙펄,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250826007128.JPG,78407,2540,"SORENTO MQ4 (D) 2.2 프레스티지 5인승 4WD",78407,2021,"롯데 경매장",KNARL81BHMA097784,"A / D"
"기아 올 뉴 모닝 ALL NEW MORNING (G) 1.0 VAN 고급형",0686,24호0715,클리어화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250828014728.JPG,58048,410,"ALL NEW MORNING (G) 1.0 VAN 고급형",58048,2020,"롯데 경매장",KNAB1911BLT541070,"A / F"
"기아 레이 THE NEW RAY (G) 1.0 VAN 프레스티지",0687,153허1762,앨리스블루,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902005028.JPG,191627,380,"THE NEW RAY (G) 1.0 VAN 프레스티지",191627,2021,"롯데 경매장",KNACF911BMT245376,"A / F"
"기아 카니발 KA4 CARNIVAL KA4 (D) 2.2 노블레스 9인승",0688,228더5612,"스노우화이트펄 (옵션추가)",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202505/KS20250515029128.JPG,25316,3170,"CARNIVAL KA4 (D) 2.2 노블레스 9인승",25316,2023,"롯데 경매장",KNANC81BBPS311475,"A / D"
"현대 더뉴 그랜드 스타렉스 12인승 THE NEW GRAND STAREX(D)2.5 왜건 스타일 12인",0689,72호4787,하이퍼메탈릭,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902003828.JPG,90923,1530,"THE NEW GRAND STAREX(D)2.5 왜건 스타일 12인",90923,2020,"롯데 경매장",KMJWA37KBLU132543,"C / F"
"현대 그랜저 IG THE NEW GRANDEUR (L) 3.0 렌터카 모던",0690,155하9353,"미드나잇 블랙 펄",LPG,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902003928.JPG,340931,990,"THE NEW GRANDEUR (L) 3.0 렌터카 모던",340931,2022,"롯데 경매장",KMHF241NBNA462677,"B / F"
"현대 그랜저 GN7 GRANDEUR GN7 (G) 2.5 프리미엄",0691,178루6780,검정,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902000128.JPG,14633,3150,"GRANDEUR GN7 (G) 2.5 프리미엄",14633,2024,"롯데 경매장",KMHN141DBRA080828,"A / C"
"기아 모닝 어반 MORNING URBAN (G) 1.0 VAN",0692,155하9647,클리어화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902007428.JPG,34453,600,"MORNING URBAN (G) 1.0 VAN",34453,2022,"롯데 경매장",KNAB1918BNT866431,"A / F"
"기아 봉고 3 BONGO (D) 2.5 1톤 4WD 더블캡 장축 럭셔리",0693,82소0214,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250905000128.JPG,39337,1220,"BONGO (D) 2.5 1톤 4WD 더블캡 장축 럭셔리",39337,2019,"롯데 경매장",KNCSHY76LKK400391,"F / F"
