"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"현대 코나 KONA ELECTRIC (E) MODERN",0739,68하3838,쵸크화이트,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910002228.JPG,168889,1130,"KONA ELECTRIC (E) MODERN",168889,2019,"롯데 경매장",KMHK281GFKU058924,"A / D"
"현대 포터 PORTER II (D) 2.5 더블캡 장축 스마트 4WD",0707,85오0770,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/AS20250829000128.JPG,24896,1460,"PORTER II (D) 2.5 더블캡 장축 스마트 4WD",24896,2020,"롯데 경매장",KMFZBY7KCLU813221,"F / F"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",0708,83서0197,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902002028.JPG,104647,1210,"THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",104647,2019,"롯데 경매장",KMFWBX7KBKU097418,"A / F"
"기아 올 뉴 모닝 ALL NEW MORNING (G) 1.0 디럭스",0709,14주3344,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250901002628.JPG,132835,190,"ALL NEW MORNING (G) 1.0 디럭스",132835,2013,"롯데 경매장",KNABX511BDT415875,"F / F"
"정보없음 벤츠 E 클래스 BENZ E300 (G) 2.0 4M EXCLUSIVE &#8217;19년",0710,15누4779,검정,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250911000328.JPG,17296,3100,"BENZ E300 (G) 2.0 4M EXCLUSIVE '19년",17296,2019,"롯데 경매장",WDDZF4KB2KA627880,"A / D"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0711,226오6228,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250901002728.JPG,78679,3090,"THE ALL NEW GENESIS G80 (G) 2.5T",78679,2022,"롯데 경매장",KMTGB41CBNU153894,"A / D"
"현대 아이오닉6 IONIQ 6 (E) 롱레인지 프레스티지 2WD",0712,13호5103,"녹턴 그레이 메탈릭",전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250818003428.JPG,52737,2390,"IONIQ 6 (E) 롱레인지 프레스티지 2WD",52737,2023,"롯데 경매장",KMHM541AFPA001391,"F / C"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0713,296보1683,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902000428.JPG,49321,4200,"THE ALL NEW GENESIS G80 (G) 2.5T",49321,2023,"롯데 경매장",KMTGB41CBPU166473,"A / D"
"현대 쏘나타 DN8 SONATA DN8 (G) 2.0 프리미엄 플러스",0714,162하8977,"미드나잇 블랙 펄",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902011628.JPG,45067,1560,"SONATA DN8 (G) 2.0 프리미엄 플러스",45067,2022,"롯데 경매장",KMHL141EBNA158247,"B / F"
"현대 제네시스 GENESIS G80 (G) 3.3 LUXURY",0715,47호0209,티타늄블랙,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903003628.JPG,92700,1560,"GENESIS G80 (G) 3.3 LUXURY",92700,2019,"롯데 경매장",KMHGL41DDKU325750,"B / D"
"현대 더뉴 그랜드 스타렉스 12인승 THE NEW GRAND STAREX(D)2.5 왜건 스타일 12인",0716,72하5430,하이퍼메탈릭,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910007928.JPG,65422,1680,"THE NEW GRAND STAREX(D)2.5 왜건 스타일 12인",65422,2021,"롯데 경매장",KMJWA37KBMU166109,"F / F"
"기아 레이 THE NEW RAY (G) 1.0 VAN 프레스티지",0717,192하1180,클리어화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903013028.JPG,63961,690,"THE NEW RAY (G) 1.0 VAN 프레스티지",63961,2022,"롯데 경매장",KNACF911BNT318601,"A / F"
"기아 K8 K8 (H) 1.6 노블레스",0718,165허1440,오로라블랙펄,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910007528.JPG,129091,1960,"K8 (H) 1.6 노블레스",129091,2022,"롯데 경매장",KNAM2411BNA013790,"B / C"
"현대 올 뉴 아반떼 ALL NEW AVANTE (H) 1.6 MODERN",0719,261수2871,흰색,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250904004028.JPG,41771,1640,"ALL NEW AVANTE (H) 1.6 MODERN",41771,2023,"롯데 경매장",KMHLM41JGPU030588,"B / D"
"기아 카니발 KA4 CARNIVAL KA4 (D) 2.2 프레스티지 9인승",0720,148호8786,"스노우화이트펄 (옵션추가)",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250904002728.JPG,84460,2090,"CARNIVAL KA4 (D) 2.2 프레스티지 9인승",84460,2022,"롯데 경매장",KNANB81BBNS138852,"B / F"
"현대 현대 제네시스 G70 THE NEW GENESIS G70 (G) 2.0 T",0721,316부5198,우유니화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250617017028.JPG,80655,3170,"THE NEW GENESIS G70 (G) 2.0 T",80655,2023,"롯데 경매장",KMTG141ADPU123399,"A / B"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 어반 익스클루시브 9인",0722,153허5079,문라이트클라우드,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910006928.JPG,116634,1850,"THE NEW GRAND STAREX(D)2.5 어반 익스클루시브 9인",116634,2021,"롯데 경매장",KMHWK81KBMU168054,"A / F"
"현대 스타리아 STARIA (D) 2.2 카고 5인승 모던",0723,822도4428,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250912000728.JPG,92133,1710,"STARIA (D) 2.2 카고 5인승 모던",92133,2022,"롯데 경매장",KMFYCX71BNU055353,"F / F"
"기아 올 뉴 모닝 ALL NEW MORNING (G) 1.0 디럭스",0724,128허8352,클리어화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910007028.JPG,34050,490,"ALL NEW MORNING (G) 1.0 디럭스",34050,2020,"롯데 경매장",KNAB6511BLT681981,"A / F"
"기아 봉고 3 BONGO (D) 2.5 1톤 더블캡 초장축 2WD L",0725,846루5750,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250912000628.JPG,50021,1450,"BONGO (D) 2.5 1톤 더블캡 초장축 2WD L",50021,2022,"롯데 경매장",KNCSJY76BNK619415,"F / F"
"현대 스타리아 STARIA (D) 2.2 카고 5인승 모던",0726,805보7925,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250912000328.JPG,36324,2020,"STARIA (D) 2.2 카고 5인승 모던",36324,2022,"롯데 경매장",KMFYCX71BNU060262,"F / F"
"기아 봉고 3 BONGO (D) 1톤 킹캡 초장축 2WD L 동해 고소작업차",0727,99마9615,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250911000128.JPG,71285,1460,"BONGO (D) 1톤 킹캡 초장축 2WD L 동해 고소작업차",71285,2020,"롯데 경매장",KNCSJZ76ALK476292,"A / F"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0728,193하6178,비크블랙,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903004128.JPG,60392,3510,"THE ALL NEW GENESIS G80 (G) 2.5T",60392,2022,"롯데 경매장",KMTGB41CDNU110768,"F / F"
"현대 스타리아 STARIA (D) 2.2 카고 5인승 모던",0694,841머8250,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250905000328.JPG,100035,1550,"STARIA (D) 2.2 카고 5인승 모던",100035,2022,"롯데 경매장",KMFYCX71BNU064271,"F / F"
"현대 싼타페 TM THE NEW SANTAFE (D) 2.2 프리미엄초이스 5인승 4WD",0695,153하1506,"글래시어 화이트 메탈릭",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250909007328.JPG,126559,1870,"THE NEW SANTAFE (D) 2.2 프리미엄초이스 5인승 4WD",126559,2021,"롯데 경매장",KMHS281HHMU401114,"F / F"
"정보없음 벤츠 E 클래스 BENZ E220D (D) 2.0 4MATIC EXCLUSIVE",0696,137라7867,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902000528.JPG,45751,3060,"BENZ E220D (D) 2.0 4MATIC EXCLUSIVE",45751,2020,"롯데 경매장",W1KZF0FB9LA847716,"A / C"
"대우 스파크 THE NEW SPARK (G) 1.0 LT",0697,104하8816,퓨어화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910008028.JPG,72577,510,"THE NEW SPARK (G) 1.0 LT",72577,2021,"롯데 경매장",KLYDC487DMC713036,"B / D"
"정보없음 폭스바겐 티구안 VOLKSWAGEN TIGUAN (D) 2.0 TDI BMTPREMIUM",0698,55거0278,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250909000728.JPG,116113,1050,"VOLKSWAGEN TIGUAN (D) 2.0 TDI BMTPREMIUM",116113,2016,"롯데 경매장",WVGZZZ5NZGW036150,"A / D"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 밴 스마트 5인",0699,82보4046,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250912000928.JPG,197003,870,"THE NEW GRAND STAREX(D)2.5 밴 스마트 5인",197003,2021,"롯데 경매장",KMFWBX7KBMU155175,"B / F"
"기아 스포티지 THE SUV SPORTAGE (D) 1.7 2WD 트렌디",0700,370라6911,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902002528.JPG,109177,810,"THE SUV SPORTAGE (D) 1.7 2WD 트렌디",109177,2018,"롯데 경매장",KNAPN815GJK457578,"A / D"
"정보없음 도요타 프리우스 하이브리드 TOYOTA PRIUS (H) 1.8",0701,132더4122,기타,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902001528.JPG,117873,1750,"TOYOTA PRIUS (H) 1.8",117873,2022,"롯데 경매장",JTDKAMFU5N3153650,"A / F"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",0702,87오5072,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902001928.JPG,62789,1390,"THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",62789,2019,"롯데 경매장",KMFWBX7KBKU095775,"A / F"
"현대 현대 제네시스 G90 GENESIS G90 (G) 3.5T",0703,172하2004,비크블랙,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250909007128.JPG,199944,4140,"GENESIS G90 (G) 3.5T",199944,2022,"롯데 경매장",KMTFA41DDNU007767,"C / C"
"현대 아이오닉5 IONIQ 5 (E) 롱레인지 프레스티지 2WD",0704,62부4863,기타,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250902001728.JPG,127520,2360,"IONIQ 5 (E) 롱레인지 프레스티지 2WD",127520,2022,"롯데 경매장",KMHKR81AFNU019275,"A / D"
"현대 그랜저 IG THE NEW GRANDEUR (H) 2.4 르블랑",0705,155하8103,"녹턴 그레이 메탈릭",가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250909000828.JPG,163686,1600,"THE NEW GRANDEUR (H) 2.4 르블랑",163686,2022,"롯데 경매장",KMHF1413BNA129597,"B / D"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0706,237서8228,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250910000128.JPG,83906,2850,"THE ALL NEW GENESIS G80 (G) 2.5T",83906,2021,"롯데 경매장",KMTGB41CDMU043511,"A / B"
"기아 쏘렌토 MQ4 SORENTO MQ4 (D) 2.2 프레스티지 5인승 4WD",0685,312보5103,오로라블랙펄,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250826007128.JPG,78407,2420,"SORENTO MQ4 (D) 2.2 프레스티지 5인승 4WD",78407,2021,"롯데 경매장",KNARL81BHMA097784,"A / D"
"현대 올 뉴 아반떼 ALL NEW AVANTE (G) 1.6 MODERN",0686,160허7847,"플루이드 그레이 메탈릭",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250911002128.JPG,75018,1440,"ALL NEW AVANTE (G) 1.6 MODERN",75018,2021,"롯데 경매장",KMHLM41EEMU219769,"A / B"
"기아 쏘렌토 MQ4 SORENTO MQ4 (D) 2.2 트렌디 5인승",0687,312보5184,플라티늄그라파이트,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903012528.JPG,79601,2190,"SORENTO MQ4 (D) 2.2 트렌디 5인승",79601,2022,"롯데 경매장",KNARF81BGNA122528,"A / F"
"현대 싼타페 TM THE NEW SANTAFE (D) 2.2 프리미엄초이스 5인승 2WD",0688,193하6090,"크리미 화이트 펄 (옵션추가)",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910007428.JPG,157110,1790,"THE NEW SANTAFE (D) 2.2 프리미엄초이스 5인승 2WD",157110,2021,"롯데 경매장",KMHS281HGMU416142,"A / B"
"기아 NIRO NIRO EV (E) 프레스티지_22MY",0689,11호7338,인터스텔라그레이,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910004628.JPG,137858,1560,"NIRO EV (E) 프레스티지_22MY",137858,2022,"롯데 경매장",KNACB81GFNA121871,"A / C"
"기아 모닝 어반 MORNING URBAN (G) 1.0 VAN",0690,153하5790,클리어화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250909003328.JPG,108469,440,"MORNING URBAN (G) 1.0 VAN",108469,2021,"롯데 경매장",KNAB1918BMT811355,"D / D"
"현대 베뉴 VENUE (G) 1.6 스마트",0691,104하7020,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250903002828.JPG,80793,920,"VENUE (G) 1.6 스마트",80793,2020,"롯데 경매장",KMHRA813ELU065101,"C / D"
"기아 레이 THE NEW RAY (G) 1.0 프레스티지",0692,169허7661,클리어화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250908002928.JPG,46810,1010,"THE NEW RAY (G) 1.0 프레스티지",46810,2022,"롯데 경매장",KNACJ811BNT305382,"A / D"
"기아 K5 INTERACTIVE K5 (G) 1.6 터보 시그니처",0693,167호7388,검정,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250903003428.JPG,74473,1860,"INTERACTIVE K5 (G) 1.6 터보 시그니처",74473,2020,"롯데 경매장",KNAG3412BLA060275,"F / D"
"기아 K9 THE NEW K9 (G) 3.8 마스터즈 베스트셀렉션Ⅱ",0662,261거1545,검정,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250912000228.JPG,117909,3550,"THE NEW K9 (G) 3.8 마스터즈 베스트셀렉션Ⅱ",117909,2022,"롯데 경매장",KNAS5418DNS036186,"A / C"
"현대 올 뉴 아반떼 ALL NEW AVANTE (G) 1.6 MODERN",0663,192호1165,폴라화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902002528.JPG,37893,1560,"ALL NEW AVANTE (G) 1.6 MODERN",37893,2023,"롯데 경매장",KMHLM41EEPU358583,"B / C"
"기아 K8 K8 (G) 2.5 노블레스",0664,242주4853,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250904005128.JPG,112512,2110,"K8 (G) 2.5 노블레스",112512,2023,"롯데 경매장",KNAM241BBPA059194,"A / B"
"기아 스포티지 SPORTAGE NQ5 (D) 2.0 노블레스",0665,192하1035,"스노우화이트펄 (옵션추가)",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902003428.JPG,110140,1860,"SPORTAGE NQ5 (D) 2.0 노블레스",110140,2023,"롯데 경매장",KNAPW81CBPK098002,"B / C"
"기아 모하비 MOHAVE THE MASTER (D) 3.0 플래티넘 5인승",0666,165호1098,검정,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250903003328.JPG,188622,2180,"MOHAVE THE MASTER (D) 3.0 플래티넘 5인승",188622,2021,"롯데 경매장",KNAKM814DMA230844,"A / D"
"현대 스타리아 STARIA (D) 2.2 투어러 9인승 모던",0667,172허7656,"크리미 화이트",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250902003528.JPG,34749,2310,"STARIA (D) 2.2 투어러 9인승 모던",34749,2023,"롯데 경매장",KMHYA811BPU094004,"C / D"
"기아 스포티지 SPORTAGE NQ5 (D) 2.0 트렌디",0668,148호8562,"스노우화이트펄 (옵션추가)",디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250910004028.JPG,161876,1450,"SPORTAGE NQ5 (D) 2.0 트렌디",161876,2022,"롯데 경매장",KNAPU81CBNK005512,"A / C"
"기아 K9 THE K9 (G) 3.8 플래티넘 베스트셀렉션Ⅰ",0669,319마4920,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250813001028.JPG,80746,2410,"THE K9 (G) 3.8 플래티넘 베스트셀렉션Ⅰ",80746,2021,"롯데 경매장",KNAS2418DMS028678,"A / D"
"기아 스포티지 THE BOLD SPORTAGE (D) 1.6 2WD 트렌디",0670,160허7874,스파클링실버,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250909004828.JPG,71141,1160,"THE BOLD SPORTAGE (D) 1.6 2WD 트렌디",71141,2022,"롯데 경매장",KNAPL812GNK989676,"A / C"
"기아 K5 THE NEW K5 (L) 2.0 프레스티지_렌터카",0671,380마4865,기타,LPG,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250819001528.JPG,63022,940,"THE NEW K5 (L) 2.0 프레스티지_렌터카",63022,2019,"롯데 경매장",KNAGT416BKA279431,"C / D"
"현대 그랜저 GN7 GRANDEUR GN7 (G) 3.5 캘리그래피 2WD",0672,168거8214,검정,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250904003428.JPG,65797,3090,"GRANDEUR GN7 (G) 3.5 캘리그래피 2WD",65797,2023,"롯데 경매장",KMHN341EBPA024448,"A / C"
"현대 그랜드 스타렉스 5밴 GRAND STAREX (D) 2.5 밴 5인승",0673,96루0572,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250829000328.JPG,218174,630,"GRAND STAREX (D) 2.5 밴 5인승",218174,2018,"롯데 경매장",KMFWBX7KBJU933284,"A / D"
"기아 올 뉴 모닝 ALL NEW MORNING (G) 1.0 럭셔리",0674,65우1495,검정,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250909002328.JPG,43511,760,"ALL NEW MORNING (G) 1.0 럭셔리",43511,2017,"롯데 경매장",KNAB3511BHT141223,"A / D"
"현대 스타리아 STARIA (D) 2.2 카고 5인승 모던",0675,841머8249,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250905000728.JPG,121386,1500,"STARIA (D) 2.2 카고 5인승 모던",121386,2022,"롯데 경매장",KMFYCX71BNU064207,"F / F"
"기아 쏘렌토 MQ4 SORENTO MQ4 (D) 2.2 트렌디 5인승",0676,312보5185,플라티늄그라파이트,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/KS20250903012728.JPG,76594,2120,"SORENTO MQ4 (D) 2.2 트렌디 5인승",76594,2022,"롯데 경매장",KNARF81BGNA122530,"B / F"
"정보없음 도요타 라브4 TOYOTA RAV4 (G) 2.5",0677,29가4471,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250908000728.JPG,49506,2030,"TOYOTA RAV4 (G) 2.5",49506,2018,"롯데 경매장",JTMYFREV2JD110276,"A / C"
"기아 봉고 3 BONGO (D) 2.5 1톤 더블캡 장축 4WD GL라이트",0678,841도4433,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250903000228.JPG,92214,1260,"BONGO (D) 2.5 1톤 더블캡 장축 4WD GL라이트",92214,2022,"롯데 경매장",KNCSHY76LNK641193,"F / F"
"현대 아반떼 AD AVANTE AD (G) 1.6 VALUE PLUS",0679,293도1489,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250910000828.JPG,89379,720,"AVANTE AD (G) 1.6 VALUE PLUS",89379,2018,"롯데 경매장",KMHD641DBJU595249,"F / F"
"정보없음 벤츠 B 클래스 BENZ B (G) 2.0 B200",0680,34구8802,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250911001428.JPG,62355,290,"BENZ B (G) 2.0 B200",62355,2011,"롯데 경매장",WDDFH3DB3BJ616200,"A / D"
"현대 그랜저 IG GRANDEUR IG (H) 2.4 EXCLUSIVE SP",0681,21머3551,검정,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250825003028.JPG,96224,1770,"GRANDEUR IG (H) 2.4 EXCLUSIVE SP",96224,2018,"롯데 경매장",KMHF2413BJA000533,"A / C"
"기아 포르테 FORTE (G) 1.6 4DOOR DELUXE",0682,42러5712,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250909000628.JPG,156686,260,"FORTE (G) 1.6 4DOOR DELUXE",156686,2013,"롯데 경매장",KNAFT415BDA673543,"A / D"
"기아 K5 하이브리드 K5 (H) 2.0 프레스티지",0683,20수3747,검정,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250905001828.JPG,258958,290,"K5 (H) 2.0 프레스티지",258958,2013,"롯데 경매장",KNAGN41CBDA024295,"A / F"
"기아 봉고 3 BONGO (D) 2.5 1톤 더블캡 초장축 2WD L",0684,846루5764,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/AS20250909000428.JPG,74661,1350,"BONGO (D) 2.5 1톤 더블캡 초장축 2WD L",74661,2022,"롯데 경매장",KNCSJY76BNK620494,"F / F"
"현대 그랜저 IG THE NEW GRANDEUR (G) 2.5 프리미엄",0639,194가1720,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202509/SA20250908001628.JPG,124037,1580,"THE NEW GRANDEUR (G) 2.5 프리미엄",124037,2020,"롯데 경매장",KMHF141DBLA378484,"A / D"
"현대 올 뉴 투싼 THE ALL NEW TUCSON (G) 1.6 T 프리미엄 2WD",0640,193허4910,"티탄 그레이 메탈릭",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250821002128.JPG,17130,1860,"THE ALL NEW TUCSON (G) 1.6 T 프리미엄 2WD",17130,2022,"롯데 경매장",KMHJC81BGNU163558,"F / F"
